,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2020-03-13 11:00:00,1019.15,,0.78,34.32,15.84,91.95,3.84,126.1,0.7
2020-03-13 12:00:00,1017.22,,0.77,35.41,14.03,91.82,4.07,125.4,1.05
2020-03-13 13:00:00,930.9,,0.76,35.91,13.36,91.7,4.2,126.4,1.38
2020-03-13 14:00:00,766.1,,0.73,35.75,13.57,91.64,4.15,126.5,0.47
2020-03-13 15:00:00,538.45,,0.67,34.98,14.65,91.62,4.03,125.0,5.14
2020-03-13 16:00:00,294.05,,0.59,33.54,16.89,91.64,3.89,122.2,4.95
2020-03-13 17:00:00,46.33,,0.29,30.55,22.05,91.71,2.63,118.4,83.85
2020-03-13 18:00:00,0.0,,-999.0,27.7,28.97,91.79,2.44,114.2,3.12
2020-03-13 19:00:00,0.0,,-999.0,27.2,32.21,91.87,3.77,112.1,2.54
2020-03-13 20:00:00,0.0,,-999.0,26.21,35.88,91.93,4.46,111.8,1.96
2020-03-13 21:00:00,0.0,,-999.0,25.04,39.85,91.95,4.34,112.9,1.38
2020-03-13 22:00:00,0.0,,-999.0,23.74,45.31,91.95,4.0,114.1,0.8
2020-03-13 23:00:00,0.0,,-999.0,22.44,52.65,91.9,3.52,116.0,0.6
2020-03-14 00:00:00,0.0,,-999.0,21.32,60.29,91.82,2.93,121.2,0.41
2020-03-14 01:00:00,0.0,,-999.0,20.4,67.64,91.76,2.43,128.5,0.22
2020-03-14 02:00:00,0.0,,-999.0,19.6,74.96,91.74,1.97,137.9,0.89
2020-03-14 03:00:00,0.0,,-999.0,18.87,82.12,91.75,1.63,147.8,1.56
2020-03-14 04:00:00,0.0,,-999.0,18.26,88.35,91.81,1.43,156.5,2.23
2020-03-14 05:00:00,0.0,,-999.0,17.73,93.63,91.87,1.28,161.3,4.91
2020-03-14 06:00:00,66.7,,0.4,19.01,87.15,91.95,2.38,160.9,3.66
2020-03-14 07:00:00,302.2,,0.6,22.35,64.08,92.02,2.78,155.6,3.93
2020-03-14 08:00:00,554.47,,0.69,26.65,40.25,92.07,2.8,138.0,2.63
2020-03-14 09:00:00,771.9,,0.73,30.41,27.91,92.06,2.63,113.5,1.34
2020-03-14 10:00:00,930.17,,0.76,33.04,22.57,91.98,2.81,94.1,0.04
2020-03-14 11:00:00,1032.35,,0.78,34.82,19.86,91.84,3.09,85.4,0.03
2020-03-14 12:00:00,1029.3,,0.78,35.98,18.13,91.7,3.26,84.4,0.02
2020-03-14 13:00:00,946.75,,0.77,36.57,17.08,91.58,3.35,88.1,0.01
2020-03-14 14:00:00,765.1,,0.73,36.54,16.69,91.5,3.37,93.1,12.65
2020-03-14 15:00:00,533.62,,0.67,35.92,16.99,91.45,3.36,97.4,25.2
2020-03-14 16:00:00,278.55,,0.56,34.59,18.31,91.48,3.36,100.5,38.0
2020-03-14 17:00:00,57.78,,0.37,31.63,22.51,91.53,2.26,103.9,50.26
2020-03-14 18:00:00,0.0,,-999.0,28.72,28.14,91.61,2.37,107.4,46.58
2020-03-14 19:00:00,0.0,,-999.0,28.04,31.23,91.71,3.86,109.2,41.82
2020-03-14 20:00:00,0.0,,-999.0,26.77,36.78,91.79,4.47,109.6,37.07
2020-03-14 21:00:00,0.0,,-999.0,25.33,44.77,91.85,4.3,109.3,32.31
2020-03-14 22:00:00,0.0,,-999.0,23.88,56.65,91.86,4.51,109.6,27.56
2020-03-14 23:00:00,0.0,,-999.0,22.42,69.58,91.84,4.18,112.3,22.8
2020-03-15 00:00:00,0.0,,-999.0,21.3,78.99,91.78,3.56,118.9,18.05
2020-03-15 01:00:00,0.0,,-999.0,20.47,85.48,91.72,3.11,129.1,12.87
2020-03-15 02:00:00,0.0,,-999.0,20.08,88.64,91.69,2.91,139.3,16.9
2020-03-15 03:00:00,0.0,,-999.0,19.86,90.05,91.7,2.57,149.0,21.81
2020-03-15 04:00:00,0.0,,-999.0,19.69,90.6,91.73,2.31,154.9,20.91
2020-03-15 05:00:00,0.0,,-999.0,19.48,91.22,91.8,2.08,154.3,13.36
2020-03-15 06:00:00,66.97,,0.39,20.23,85.55,91.87,2.49,152.5,9.78
2020-03-15 07:00:00,299.08,,0.59,22.87,68.93,91.93,2.4,149.0,7.97
2020-03-15 08:00:00,551.15,,0.68,26.94,47.0,91.97,2.1,125.9,1.34
2020-03-15 09:00:00,767.17,,0.73,31.64,27.47,91.97,2.56,81.7,0.89
2020-03-15 10:00:00,921.62,,0.75,34.06,21.8,91.89,2.89,73.9,0.45
2020-03-15 11:00:00,1008.95,,0.77,35.73,18.65,91.78,3.07,75.5,0.26
2020-03-15 12:00:00,1005.92,,0.76,36.78,16.73,91.64,3.15,78.8,0.08
2020-03-15 13:00:00,920.35,,0.75,37.32,15.59,91.53,3.2,81.4,0.2
2020-03-15 14:00:00,759.33,,0.72,37.22,15.16,91.44,3.24,84.5,0.32
2020-03-15 15:00:00,535.05,,0.67,36.52,15.46,91.42,3.37,88.8,0.45
2020-03-15 16:00:00,268.9,,0.54,35.1,16.67,91.46,3.56,93.7,0.45
2020-03-15 17:00:00,49.22,,0.31,32.17,20.31,91.52,2.78,99.5,55.15
2020-03-15 18:00:00,0.0,,-999.0,29.33,25.66,91.62,3.23,104.2,44.64
2020-03-15 19:00:00,0.0,,-999.0,28.13,31.03,91.74,4.44,105.4,33.48
2020-03-15 20:00:00,0.0,,-999.0,26.62,39.0,91.83,4.36,105.9,22.32
2020-03-15 21:00:00,0.0,,-999.0,25.37,48.24,91.88,4.39,104.9,11.17
2020-03-15 22:00:00,0.0,,-999.0,24.13,58.4,91.91,4.47,105.6,0.01
2020-03-15 23:00:00,0.0,,-999.0,22.94,67.41,91.9,4.28,109.7,19.71
2020-03-16 00:00:00,0.0,,-999.0,21.9,74.66,91.86,3.84,116.8,39.05
2020-03-16 01:00:00,0.0,,-999.0,21.0,80.66,91.82,3.8,124.6,0.45
2020-03-16 02:00:00,0.0,,-999.0,20.56,83.64,91.8,3.59,132.4,4.02
2020-03-16 03:00:00,0.0,,-999.0,20.29,85.56,91.82,3.25,139.5,9.38
2020-03-16 04:00:00,0.0,,-999.0,20.12,86.2,91.88,3.08,144.7,12.5
2020-03-16 05:00:00,0.0,,-999.0,19.96,86.68,91.94,2.9,148.1,12.06
2020-03-16 06:00:00,60.78,,0.35,20.58,82.65,92.02,3.28,149.2,2.73
2020-03-16 07:00:00,264.85,,0.52,23.04,67.71,92.08,3.48,147.5,4.46
2020-03-16 08:00:00,505.8,,0.62,26.75,48.31,92.12,3.34,141.7,1.34
2020-03-16 09:00:00,728.55,,0.69,30.61,32.64,92.11,2.92,129.9,0.9
2020-03-16 10:00:00,880.0,,0.71,33.23,24.91,92.04,2.63,120.7,0.58
2020-03-16 11:00:00,1016.25,,0.77,35.17,19.78,91.92,2.49,113.7,0.52
2020-03-16 12:00:00,1014.28,,0.77,36.44,16.74,91.78,2.43,108.2,0.46
2020-03-16 13:00:00,928.3,,0.76,37.07,15.22,91.67,2.47,104.3,1.08
2020-03-16 14:00:00,768.12,,0.73,37.07,14.63,91.59,2.73,102.7,0.92
2020-03-16 15:00:00,533.0,,0.67,36.44,14.64,91.57,3.17,104.1,0.45
2020-03-16 16:00:00,289.67,,0.58,35.06,15.59,91.58,3.52,105.3,3.6
2020-03-16 17:00:00,49.4,,0.31,32.08,19.22,91.64,2.61,107.4,79.04
2020-03-16 18:00:00,0.0,,-999.0,29.1,25.27,91.72,2.68,110.5,65.93
2020-03-16 19:00:00,0.0,,-999.0,28.4,31.52,91.82,4.03,111.9,49.74
2020-03-16 20:00:00,0.0,,-999.0,27.23,40.77,91.9,4.19,112.2,33.54
2020-03-16 21:00:00,0.0,,-999.0,26.11,49.13,91.95,4.16,112.3,17.35
2020-03-16 22:00:00,0.0,,-999.0,24.92,56.26,91.98,4.5,110.4,1.16
2020-03-16 23:00:00,0.0,,-999.0,23.71,62.37,91.97,4.07,109.9,0.89
2020-03-17 00:00:00,0.0,,-999.0,22.64,67.83,91.94,3.54,111.6,1.34
2020-03-17 01:00:00,0.0,,-999.0,21.72,73.06,91.9,3.06,115.0,11.93
2020-03-17 02:00:00,0.0,,-999.0,20.84,78.51,91.89,2.7,118.3,11.99
2020-03-17 03:00:00,0.0,,-999.0,19.98,84.42,91.9,2.32,121.4,1.79
2020-03-17 04:00:00,0.0,,-999.0,19.15,90.51,91.94,1.92,124.6,2.01
2020-03-17 05:00:00,0.0,,-999.0,18.75,93.54,92.01,1.99,126.0,2.23
2020-03-17 06:00:00,75.88,,0.43,19.58,86.73,92.1,2.91,127.2,1.43
2020-03-17 07:00:00,314.52,,0.61,22.69,65.52,92.17,3.45,125.8,1.35
2020-03-17 08:00:00,566.03,,0.69,27.83,35.39,92.21,4.33,124.2,3.77
2020-03-17 09:00:00,780.0,,0.74,31.17,24.77,92.21,4.42,125.2,7.13
2020-03-17 10:00:00,930.38,,0.75,33.49,19.53,92.15,4.37,124.7,15.62
2020-03-17 11:00:00,1038.1,,0.79,35.1,16.49,92.05,4.43,124.2,53.26
2020-03-17 12:00:00,1033.15,,0.78,36.06,14.88,91.94,4.56,123.3,8.05
2020-03-17 13:00:00,948.97,,0.77,36.33,14.33,91.85,4.63,121.9,4.17
2020-03-17 14:00:00,788.42,,0.75,36.02,14.57,91.78,4.71,121.0,6.74
2020-03-17 15:00:00,563.2,,0.7,35.08,15.6,91.76,4.76,120.6,9.92
2020-03-17 16:00:00,310.27,,0.62,33.5,17.55,91.79,4.69,119.5,7.23
2020-03-17 17:00:00,67.62,,0.42,30.95,21.06,91.85,3.7,117.9,5.09
2020-03-17 18:00:00,0.0,,-999.0,28.19,26.17,91.93,3.27,115.7,10.65
2020-03-17 19:00:00,0.0,,-999.0,27.26,29.35,92.02,4.33,115.3,1.79
2020-03-17 20:00:00,0.0,,-999.0,25.88,34.06,92.1,4.48,115.7,2.15
2020-03-17 21:00:00,0.0,,-999.0,24.39,40.26,92.13,4.32,117.5,2.52
2020-03-17 22:00:00,0.0,,-999.0,23.08,47.46,92.13,4.02,119.5,2.31
2020-03-17 23:00:00,0.0,,-999.0,21.94,54.38,92.08,3.53,121.6,2.11
2020-03-18 00:00:00,0.0,,-999.0,20.9,60.57,91.99,2.95,123.5,1.91
2020-03-18 01:00:00,0.0,,-999.0,19.83,66.86,91.92,2.29,126.1,1.7
2020-03-18 02:00:00,0.0,,-999.0,18.92,72.52,91.88,1.99,129.9,1.5
2020-03-18 03:00:00,0.0,,-999.0,18.17,76.99,91.88,1.86,134.8,1.3
2020-03-18 04:00:00,0.0,,-999.0,17.57,80.43,91.93,1.77,141.2,1.1
2020-03-18 05:00:00,0.0,,-999.0,17.08,84.09,92.01,1.75,146.7,0.89
2020-03-18 06:00:00,75.35,,0.42,18.9,76.74,92.11,2.97,150.2,75.45
2020-03-18 07:00:00,324.73,,0.63,23.19,53.46,92.21,3.98,150.5,0.93
2020-03-18 08:00:00,579.8,,0.71,27.78,31.15,92.26,4.79,146.8,0.48
2020-03-18 09:00:00,795.92,,0.75,30.97,22.02,92.26,4.65,142.1,3.7
2020-03-18 10:00:00,949.5,,0.77,33.3,17.91,92.18,4.26,136.1,6.58
2020-03-18 11:00:00,1044.05,,0.79,35.0,15.46,92.06,3.8,129.3,4.86
2020-03-18 12:00:00,1038.72,,0.79,36.06,13.97,91.93,3.38,122.9,2.8
2020-03-18 13:00:00,953.92,,0.78,36.54,13.13,91.8,3.14,118.0,0.73
2020-03-18 14:00:00,788.9,,0.75,36.44,12.81,91.72,3.15,114.2,12.1
2020-03-18 15:00:00,561.75,,0.7,35.73,12.94,91.67,3.21,111.5,23.42
2020-03-18 16:00:00,298.73,,0.6,34.38,13.75,91.68,3.25,110.7,34.71
2020-03-18 17:00:00,59.5,,0.37,31.1,17.19,91.72,2.05,113.6,45.31
2020-03-18 18:00:00,0.0,,-999.0,27.79,22.0,91.8,2.04,118.3,37.15
2020-03-18 19:00:00,0.0,,-999.0,27.1,24.65,91.89,2.98,120.9,27.87
2020-03-18 20:00:00,0.0,,-999.0,26.21,28.71,91.97,3.75,122.6,18.6
2020-03-18 21:00:00,0.0,,-999.0,25.03,34.09,92.03,3.87,124.1,9.33
2020-03-18 22:00:00,0.0,,-999.0,23.88,40.23,92.03,3.47,126.6,0.07
2020-03-18 23:00:00,0.0,,-999.0,22.76,47.14,91.98,2.9,130.7,0.07
2020-03-19 00:00:00,0.0,,-999.0,21.61,54.66,91.92,2.21,137.6,0.07
2020-03-19 01:00:00,0.0,,-999.0,20.63,61.66,91.85,1.72,149.6,0.07
2020-03-19 02:00:00,0.0,,-999.0,19.87,67.12,91.82,1.43,164.2,0.48
2020-03-19 03:00:00,0.0,,-999.0,19.32,70.84,91.84,1.33,177.4,0.89
2020-03-19 04:00:00,0.0,,-999.0,18.89,73.33,91.88,1.3,185.3,3.6
2020-03-19 05:00:00,0.0,,-999.0,18.54,75.28,91.94,1.26,189.2,1.34
2020-03-19 06:00:00,77.0,,0.42,20.47,66.94,92.01,2.26,190.5,1.04
2020-03-19 07:00:00,312.12,,0.6,24.58,48.08,92.09,2.91,187.3,0.75
2020-03-19 08:00:00,560.97,,0.68,28.69,33.52,92.14,2.85,181.8,0.45
2020-03-19 09:00:00,773.1,,0.73,31.47,27.12,92.12,2.39,177.6,0.43
2020-03-19 10:00:00,925.5,,0.75,33.6,22.8,92.05,1.87,172.3,0.41
2020-03-19 11:00:00,1028.6,,0.78,35.17,19.75,91.92,1.52,164.8,0.45
2020-03-19 12:00:00,1022.3,,0.77,36.2,17.59,91.79,1.35,163.7,2.69
2020-03-19 13:00:00,932.28,,0.76,36.71,16.14,91.67,1.29,168.3,11.47
2020-03-19 14:00:00,772.42,,0.74,36.65,15.4,91.58,1.48,172.6,9.14
2020-03-19 15:00:00,532.28,,0.66,36.09,15.13,91.53,1.78,169.3,17.03
2020-03-19 16:00:00,287.33,,0.58,34.91,15.48,91.55,2.03,165.1,12.72
2020-03-19 17:00:00,50.25,,0.31,32.01,18.46,91.61,1.3,161.1,60.49
2020-03-19 18:00:00,0.0,,-999.0,28.83,21.65,91.69,1.35,155.9,5.53
2020-03-19 19:00:00,0.0,,-999.0,27.83,21.87,91.77,1.92,152.8,6.1
2020-03-19 20:00:00,0.0,,-999.0,27.1,22.35,91.85,2.81,147.5,2.68
2020-03-19 21:00:00,0.0,,-999.0,26.33,24.64,91.92,3.98,143.7,8.8
2020-03-19 22:00:00,0.0,,-999.0,24.93,30.42,91.96,3.96,142.7,19.32
2020-03-19 23:00:00,0.0,,-999.0,23.63,37.65,91.96,3.46,147.1,14.61
2020-03-20 00:00:00,0.0,,-999.0,22.66,43.69,91.93,2.82,157.4,15.02
2020-03-20 01:00:00,0.0,,-999.0,21.81,48.34,91.89,2.16,168.2,12.79
2020-03-20 02:00:00,0.0,,-999.0,21.17,51.88,91.87,1.82,174.6,41.03
2020-03-20 03:00:00,0.0,,-999.0,20.66,55.32,91.85,1.55,177.0,13.22
2020-03-20 04:00:00,0.0,,-999.0,20.23,59.1,91.87,1.29,177.3,19.84
2020-03-20 05:00:00,0.0,,-999.0,19.95,62.61,91.92,1.15,179.0,25.24
2020-03-20 06:00:00,46.1,,0.24,21.86,57.82,91.98,2.07,183.0,53.56
2020-03-20 07:00:00,217.82,,0.42,25.72,49.05,92.05,2.9,210.0,75.03
2020-03-20 08:00:00,389.38,,0.47,29.12,40.36,92.08,2.65,234.2,77.18
2020-03-20 09:00:00,618.15,,0.58,31.67,33.96,92.06,2.28,243.4,35.53
2020-03-20 10:00:00,719.33,,0.58,33.6,29.49,91.99,1.96,247.8,40.22
2020-03-20 11:00:00,875.3,,0.66,34.7,27.0,91.88,1.81,254.0,38.4
2020-03-20 12:00:00,850.65,,0.64,34.64,26.6,91.76,1.83,261.8,48.89
2020-03-20 13:00:00,750.25,,0.61,33.76,28.02,91.67,1.77,265.1,50.98
2020-03-20 14:00:00,580.6,,0.55,33.03,29.34,91.6,1.49,265.4,57.06
2020-03-20 15:00:00,335.92,,0.42,32.48,30.1,91.56,0.9,243.7,59.48
2020-03-20 16:00:00,166.12,,0.33,31.92,30.88,91.57,0.91,176.2,49.07
2020-03-20 17:00:00,40.35,,0.25,30.72,33.9,91.6,1.2,152.2,57.76
2020-03-20 18:00:00,0.0,,-999.0,29.19,38.4,91.67,1.61,147.7,66.85
2020-03-20 19:00:00,0.0,,-999.0,28.61,40.16,91.76,2.66,149.3,83.15
2020-03-20 20:00:00,0.0,,-999.0,27.92,42.62,91.85,3.26,150.6,67.83
2020-03-20 21:00:00,0.0,,-999.0,27.12,45.5,91.9,3.6,152.0,80.93
2020-03-20 22:00:00,0.0,,-999.0,26.34,48.45,91.92,3.74,155.0,75.02
2020-03-20 23:00:00,0.0,,-999.0,25.44,52.08,91.9,3.64,159.2,71.11
2020-03-21 00:00:00,0.0,,-999.0,24.42,56.32,91.86,3.05,165.8,45.01
2020-03-21 01:00:00,0.0,,-999.0,23.17,61.71,91.82,1.92,176.4,59.68
2020-03-21 02:00:00,0.0,,-999.0,22.19,66.45,91.79,1.15,194.6,26.64
2020-03-21 03:00:00,0.0,,-999.0,21.61,69.65,91.81,0.83,217.7,9.71
2020-03-21 04:00:00,0.0,,-999.0,21.24,71.79,91.84,0.75,237.6,7.94
2020-03-21 05:00:00,0.0,,-999.0,20.95,73.18,91.9,0.73,250.8,17.69
2020-03-21 06:00:00,59.6,,0.31,22.68,65.48,91.97,1.39,258.8,24.44
2020-03-21 07:00:00,272.48,,0.52,25.91,48.23,92.03,1.9,281.8,16.6
2020-03-21 08:00:00,512.58,,0.62,29.02,32.54,92.08,2.11,310.2,0.45
2020-03-21 09:00:00,736.22,,0.69,31.59,24.14,92.06,2.23,322.8,0.89
2020-03-21 10:00:00,894.65,,0.72,33.63,19.77,92.0,2.23,328.6,0.24
2020-03-21 11:00:00,980.92,,0.74,35.13,17.49,91.88,2.16,331.5,4.13
2020-03-21 12:00:00,963.55,,0.73,36.07,16.36,91.75,2.08,332.8,11.98
2020-03-21 13:00:00,814.25,,0.66,36.53,15.86,91.63,1.93,333.6,34.29
2020-03-21 14:00:00,663.22,,0.63,36.43,15.72,91.54,1.97,338.3,45.76
2020-03-21 15:00:00,453.65,,0.57,35.82,15.8,91.49,2.12,346.9,36.24
2020-03-21 16:00:00,237.77,,0.48,34.63,16.5,91.5,2.17,359.5,22.96
2020-03-21 17:00:00,46.05,,0.29,31.8,20.72,91.55,1.27,13.7,43.61
2020-03-21 18:00:00,0.0,,-999.0,28.61,25.86,91.63,1.12,36.3,23.25
2020-03-21 19:00:00,0.0,,-999.0,27.56,28.56,91.73,1.25,53.1,21.51
2020-03-21 20:00:00,0.0,,-999.0,26.7,33.48,91.82,1.33,73.3,22.82
2020-03-21 21:00:00,0.0,,-999.0,25.95,40.47,91.89,1.48,95.8,82.34
2020-03-21 22:00:00,0.0,,-999.0,25.49,47.24,91.92,2.05,118.9,25.52
2020-03-21 23:00:00,0.0,,-999.0,25.17,51.73,91.89,3.39,137.5,37.12
2020-03-22 00:00:00,0.0,,-999.0,24.39,56.32,91.85,3.58,145.2,26.79
2020-03-22 01:00:00,0.0,,-999.0,23.57,59.57,91.78,3.32,150.0,29.23
2020-03-22 02:00:00,0.0,,-999.0,22.71,61.87,91.74,2.66,153.1,8.15
2020-03-22 03:00:00,0.0,,-999.0,22.01,63.4,91.73,2.22,156.9,8.68
2020-03-22 04:00:00,0.0,,-999.0,21.39,64.91,91.77,1.88,161.4,22.07
2020-03-22 05:00:00,0.0,,-999.0,20.85,66.86,91.84,1.63,166.6,33.24
2020-03-22 06:00:00,61.92,,0.31,22.44,61.31,91.93,2.97,172.9,47.79
2020-03-22 07:00:00,265.9,,0.5,25.5,51.55,92.0,3.87,183.1,35.31
2020-03-22 08:00:00,516.95,,0.62,28.7,42.26,92.05,3.34,186.2,13.88
2020-03-22 09:00:00,737.72,,0.69,31.41,34.14,92.03,2.52,184.1,0.63
2020-03-22 10:00:00,897.15,,0.72,33.51,27.94,91.97,1.81,179.4,1.43
2020-03-22 11:00:00,970.75,,0.73,34.96,24.26,91.85,1.38,179.6,2.23
2020-03-22 12:00:00,894.2,,0.68,35.87,21.98,91.72,1.1,190.0,22.67
2020-03-22 13:00:00,840.15,,0.68,36.16,20.93,91.62,0.94,204.6,23.51
2020-03-22 14:00:00,669.8,,0.64,35.95,20.64,91.56,0.82,215.6,36.81
2020-03-22 15:00:00,449.75,,0.56,34.98,21.44,91.55,0.6,199.3,38.7
2020-03-22 16:00:00,225.23,,0.45,33.72,23.0,91.57,0.69,157.1,24.63
2020-03-22 17:00:00,43.62,,0.27,32.49,25.61,91.62,0.74,137.7,45.38
2020-03-22 18:00:00,0.0,,-999.0,31.09,29.07,91.7,0.65,128.1,30.28
2020-03-22 19:00:00,0.0,,-999.0,30.43,29.5,91.77,0.87,127.5,25.98
2020-03-22 20:00:00,0.0,,-999.0,29.85,30.38,91.84,1.01,130.2,22.49
2020-03-22 21:00:00,0.0,,-999.0,29.23,31.68,91.87,1.11,135.4,30.03
2020-03-22 22:00:00,0.0,,-999.0,28.67,33.28,91.86,1.35,141.0,17.31
2020-03-22 23:00:00,0.0,,-999.0,28.08,35.62,91.84,1.93,148.5,39.87
2020-03-23 00:00:00,0.0,,-999.0,27.3,39.1,91.78,2.5,155.4,45.26
2020-03-23 01:00:00,0.0,,-999.0,26.48,43.16,91.73,2.88,162.6,25.77
2020-03-23 02:00:00,0.0,,-999.0,25.64,47.69,91.71,3.27,169.2,29.28
2020-03-23 03:00:00,0.0,,-999.0,24.78,52.29,91.71,3.21,172.5,37.2
2020-03-23 04:00:00,0.0,,-999.0,24.06,56.46,91.75,2.84,171.5,42.51
2020-03-23 05:00:00,0.0,,-999.0,23.34,60.63,91.83,2.36,166.5,48.65
2020-03-23 06:00:00,48.22,,0.24,23.71,60.83,91.9,2.84,164.2,68.14
2020-03-23 07:00:00,213.18,,0.4,25.98,53.63,91.95,3.26,168.3,85.79
2020-03-23 08:00:00,383.9,,0.46,28.93,43.39,91.97,3.03,163.9,80.4
2020-03-23 09:00:00,580.97,,0.54,31.42,35.84,91.96,2.63,150.6,53.99
2020-03-23 10:00:00,736.83,,0.59,33.38,30.6,91.92,2.26,137.1,38.95
2020-03-23 11:00:00,835.92,,0.63,34.44,27.69,91.81,1.89,127.1,49.1
2020-03-23 12:00:00,786.45,,0.59,34.66,26.5,91.7,1.51,122.0,68.31
2020-03-23 13:00:00,637.17,,0.52,34.95,25.56,91.59,1.31,121.9,59.3
2020-03-23 14:00:00,522.97,,0.5,34.15,26.46,91.54,1.5,125.8,62.34
2020-03-23 15:00:00,295.25,,0.37,33.21,27.85,91.53,1.93,127.0,70.43
2020-03-23 16:00:00,143.38,,0.29,32.12,29.9,91.56,2.28,124.5,82.98
2020-03-23 17:00:00,33.5,,0.21,30.81,33.37,91.61,2.04,123.6,90.92
2020-03-23 18:00:00,0.0,,-999.0,29.47,38.0,91.68,1.88,125.0,86.39
2020-03-23 19:00:00,0.0,,-999.0,28.72,39.5,91.75,2.37,126.4,72.93
2020-03-23 20:00:00,0.0,,-999.0,27.96,41.07,91.8,2.84,127.7,71.08
2020-03-23 21:00:00,0.0,,-999.0,27.09,42.85,91.81,3.42,127.9,53.98
2020-03-23 22:00:00,0.0,,-999.0,26.11,45.69,91.8,3.93,128.8,96.56
2020-03-23 23:00:00,0.0,,-999.0,24.85,50.43,91.77,3.92,130.6,21.71
2020-03-24 00:00:00,0.0,,-999.0,23.69,55.63,91.73,3.41,134.3,8.73
2020-03-24 01:00:00,0.0,,-999.0,22.89,59.55,91.68,2.81,140.6,14.52
2020-03-24 02:00:00,0.0,,-999.0,22.41,62.1,91.66,2.38,150.3,5.68
2020-03-24 03:00:00,0.0,,-999.0,22.06,64.04,91.66,2.13,157.9,13.69
2020-03-24 04:00:00,0.0,,-999.0,21.63,66.72,91.69,1.9,159.4,1.79
2020-03-24 05:00:00,0.0,,-999.0,21.2,69.3,91.75,1.78,156.9,5.35
2020-03-24 06:00:00,68.43,,0.33,21.92,66.41,91.81,2.5,154.4,3.16
2020-03-24 07:00:00,289.9,,0.54,25.06,50.04,91.87,2.94,152.0,0.96
2020-03-24 08:00:00,481.88,,0.58,28.73,35.02,91.89,3.24,142.1,1.34
2020-03-24 09:00:00,695.28,,0.65,31.59,27.55,91.88,3.3,128.6,0.89
2020-03-24 10:00:00,849.15,,0.68,33.64,23.72,91.81,3.18,116.2,0.45
2020-03-24 11:00:00,997.7,,0.75,35.12,21.3,91.69,3.02,106.0,2.84
2020-03-24 12:00:00,987.67,,0.75,36.07,19.7,91.56,2.91,99.9,3.44
2020-03-24 13:00:00,878.35,,0.71,36.53,18.64,91.43,2.87,96.6,9.58
2020-03-24 14:00:00,700.67,,0.67,36.46,18.19,91.36,2.88,95.8,10.34
2020-03-24 15:00:00,470.17,,0.59,35.8,18.29,91.32,2.97,95.4,12.7
2020-03-24 16:00:00,243.25,,0.49,34.53,19.14,91.33,3.08,95.2,8.44
2020-03-24 17:00:00,39.78,,0.25,31.73,23.52,91.38,2.08,96.9,57.92
2020-03-24 18:00:00,0.0,,-999.0,28.79,28.82,91.46,1.99,101.3,12.63
2020-03-24 19:00:00,0.0,,-999.0,28.16,29.24,91.54,3.1,104.2,18.58
2020-03-24 20:00:00,0.0,,-999.0,27.2,32.12,91.61,4.02,106.6,32.53
2020-03-24 21:00:00,0.0,,-999.0,26.01,37.67,91.66,4.31,109.5,27.77
2020-03-24 22:00:00,0.0,,-999.0,24.67,46.38,91.67,4.04,111.9,6.62
2020-03-24 23:00:00,0.0,,-999.0,23.38,56.98,91.65,3.67,115.2,1.79
2020-03-25 00:00:00,0.0,,-999.0,22.2,66.54,91.6,3.19,122.6,6.42
2020-03-25 01:00:00,0.0,,-999.0,21.31,72.91,91.54,2.82,132.8,0.45
2020-03-25 02:00:00,0.0,,-999.0,20.64,77.45,91.53,2.55,142.5,4.02
2020-03-25 03:00:00,0.0,,-999.0,20.13,81.12,91.56,2.21,150.8,0.89
2020-03-25 04:00:00,0.0,,-999.0,19.68,84.35,91.62,1.85,156.8,1.34
2020-03-25 05:00:00,0.0,,-999.0,19.2,87.44,91.69,1.47,162.2,7.14
2020-03-25 06:00:00,55.5,,0.27,20.56,78.29,91.78,2.56,164.8,55.3
2020-03-25 07:00:00,236.4,,0.44,24.19,53.78,91.87,3.34,163.8,82.95
2020-03-25 08:00:00,427.8,,0.51,27.71,39.53,91.93,3.21,145.5,89.23
2020-03-25 09:00:00,645.47,,0.6,30.61,31.38,91.92,3.18,123.8,91.07
2020-03-25 10:00:00,683.7,,0.55,32.83,26.5,91.85,3.25,109.4,93.2
2020-03-25 11:00:00,917.28,,0.69,34.44,23.58,91.74,3.33,100.6,96.23
2020-03-25 12:00:00,903.55,,0.68,35.42,22.0,91.61,3.38,95.3,98.86
2020-03-25 13:00:00,806.7,,0.66,35.55,21.64,91.49,3.43,92.2,100.0
2020-03-25 14:00:00,640.0,,0.61,35.11,22.0,91.41,3.42,93.4,98.47
2020-03-25 15:00:00,434.08,,0.54,34.59,22.37,91.38,3.45,96.3,98.54
2020-03-25 16:00:00,230.2,,0.46,33.1,24.2,91.41,3.45,100.2,98.76
2020-03-25 17:00:00,53.97,,0.34,31.47,26.83,91.48,3.03,104.5,99.24
2020-03-25 18:00:00,0.0,,-999.0,30.01,29.98,91.56,2.89,109.8,98.67
2020-03-25 19:00:00,0.0,,-999.0,29.05,32.37,91.65,3.65,112.9,98.77
2020-03-25 20:00:00,0.0,,-999.0,27.87,35.85,91.71,4.08,114.5,91.37
2020-03-25 21:00:00,0.0,,-999.0,26.29,41.23,91.75,3.88,115.0,48.12
