,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2023-01-13 10:00:00,373.23,,0.46,20.4,58.32,99.04,3.47,134.9,75.67
2023-01-13 11:00:00,345.5,,0.39,21.62,54.74,98.98,3.05,138.8,95.72
2023-01-13 12:00:00,323.6,,0.36,22.24,53.13,98.89,2.63,143.3,96.21
2023-01-13 13:00:00,256.3,,0.32,22.27,53.17,98.82,2.21,147.2,77.66
2023-01-13 14:00:00,196.93,,0.3,22.04,53.78,98.78,1.72,150.5,92.26
2023-01-13 15:00:00,120.97,,0.27,21.38,56.43,98.78,1.14,151.2,91.51
2023-01-13 16:00:00,45.38,,0.24,19.99,62.89,98.8,0.5,126.9,96.81
2023-01-13 17:00:00,0.0,,-999.0,18.99,63.53,98.84,0.62,88.2,61.1
2023-01-13 18:00:00,0.0,,-999.0,18.58,65.23,98.92,0.77,74.9,61.31
2023-01-13 19:00:00,0.0,,-999.0,18.04,67.14,98.98,0.82,68.5,62.18
2023-01-13 20:00:00,0.0,,-999.0,17.46,68.8,99.03,0.82,64.1,75.67
2023-01-13 21:00:00,0.0,,-999.0,16.92,70.48,99.06,0.8,55.1,83.04
2023-01-13 22:00:00,0.0,,-999.0,16.3,73.06,99.06,0.79,42.4,91.14
2023-01-13 23:00:00,0.0,,-999.0,15.55,76.82,99.05,0.78,22.6,92.8
2023-01-14 00:00:00,0.0,,-999.0,14.5,82.38,99.03,0.87,354.7,92.24
2023-01-14 01:00:00,0.0,,-999.0,13.01,90.32,99.01,0.95,331.8,96.41
2023-01-14 02:00:00,0.0,,-999.0,12.02,94.46,99.0,1.09,320.2,93.87
2023-01-14 03:00:00,0.0,,-999.0,11.36,94.92,98.99,1.52,317.4,96.1
2023-01-14 04:00:00,0.0,,-999.0,10.63,93.77,99.03,2.24,319.3,97.23
2023-01-14 05:00:00,0.0,,-999.0,9.58,91.82,99.11,2.67,322.1,99.99
2023-01-14 06:00:00,0.0,,-999.0,8.63,86.82,99.19,2.95,323.7,99.99
2023-01-14 07:00:00,36.4,,0.18,8.91,74.84,99.26,3.5,322.8,95.74
2023-01-14 08:00:00,118.95,,0.26,10.68,60.7,99.33,3.39,321.2,97.75
2023-01-14 09:00:00,248.4,,0.37,14.23,44.87,99.39,3.27,319.6,91.78
2023-01-14 10:00:00,340.7,,0.42,17.91,35.31,99.39,3.67,321.8,56.63
2023-01-14 11:00:00,404.85,,0.45,19.52,34.42,99.32,3.35,312.9,39.26
2023-01-14 12:00:00,426.33,,0.48,20.23,33.91,99.2,3.24,303.3,34.13
2023-01-14 13:00:00,445.05,,0.55,20.32,33.09,99.13,3.37,297.2,11.01
2023-01-14 14:00:00,340.4,,0.51,19.55,32.33,99.09,3.38,294.3,8.84
2023-01-14 15:00:00,197.95,,0.44,18.19,33.07,99.07,3.0,293.7,14.37
2023-01-14 16:00:00,61.38,,0.31,14.62,44.28,99.08,1.64,293.0,9.12
2023-01-14 17:00:00,0.0,,-999.0,11.34,46.76,99.13,1.66,294.2,1.1
2023-01-14 18:00:00,0.0,,-999.0,9.91,43.41,99.19,1.78,297.1,3.87
2023-01-14 19:00:00,0.0,,-999.0,8.53,40.67,99.26,1.83,299.5,6.65
2023-01-14 20:00:00,0.0,,-999.0,7.19,39.4,99.28,1.84,303.3,43.16
2023-01-14 21:00:00,0.0,,-999.0,6.12,39.04,99.28,1.91,307.1,40.46
2023-01-14 22:00:00,0.0,,-999.0,5.14,39.43,99.27,1.93,310.0,39.86
2023-01-14 23:00:00,0.0,,-999.0,4.26,40.0,99.24,1.93,312.1,23.67
2023-01-15 00:00:00,0.0,,-999.0,3.45,40.91,99.2,1.9,313.7,22.0
2023-01-15 01:00:00,0.0,,-999.0,2.74,42.15,99.16,1.86,316.1,0.06
2023-01-15 02:00:00,0.0,,-999.0,2.1,44.09,99.11,1.78,315.9,20.8
2023-01-15 03:00:00,0.0,,-999.0,1.53,46.14,99.07,1.73,313.6,45.69
2023-01-15 04:00:00,0.0,,-999.0,1.08,47.89,99.05,1.73,310.3,49.57
2023-01-15 05:00:00,0.0,,-999.0,0.7,49.49,99.09,1.76,306.2,55.13
2023-01-15 06:00:00,0.0,,-999.0,0.45,51.18,99.15,1.81,300.1,2.76
2023-01-15 07:00:00,109.0,,0.53,3.05,41.89,99.23,2.99,291.4,2.07
2023-01-15 08:00:00,307.73,,0.67,5.83,36.05,99.3,2.93,282.0,1.38
2023-01-15 09:00:00,496.9,,0.74,9.76,32.19,99.32,2.49,274.6,0.69
2023-01-15 10:00:00,637.95,,0.78,14.82,23.63,99.29,3.56,301.5,0.0
2023-01-15 11:00:00,685.5,,0.76,16.44,21.88,99.21,3.54,299.5,0.0
2023-01-15 12:00:00,685.83,,0.76,17.26,21.39,99.1,3.59,296.5,0.0
2023-01-15 13:00:00,606.33,,0.74,17.61,21.22,99.02,3.68,297.3,9.33
2023-01-15 14:00:00,462.77,,0.69,17.24,21.8,98.98,3.6,298.7,18.29
2023-01-15 15:00:00,275.27,,0.6,16.08,24.84,98.96,3.01,298.6,27.18
2023-01-15 16:00:00,90.1,,0.45,12.05,42.06,98.95,1.33,294.4,33.96
2023-01-15 17:00:00,0.0,,-999.0,8.79,47.41,98.97,1.33,289.4,4.42
2023-01-15 18:00:00,0.0,,-999.0,7.82,47.67,99.02,1.33,285.3,15.0
2023-01-15 19:00:00,0.0,,-999.0,6.94,47.96,99.08,1.34,279.9,33.75
2023-01-15 20:00:00,0.0,,-999.0,6.11,48.11,99.13,1.38,276.7,21.54
2023-01-15 21:00:00,0.0,,-999.0,5.42,48.17,99.14,1.4,278.2,14.55
2023-01-15 22:00:00,0.0,,-999.0,4.77,48.37,99.13,1.44,282.0,8.43
2023-01-15 23:00:00,0.0,,-999.0,4.35,48.47,99.13,1.47,287.8,1.66
2023-01-16 00:00:00,0.0,,-999.0,3.99,48.92,99.11,1.5,294.3,12.62
2023-01-16 01:00:00,0.0,,-999.0,3.51,49.99,99.08,1.54,301.7,6.34
2023-01-16 02:00:00,0.0,,-999.0,3.07,51.75,99.04,1.51,306.6,12.02
2023-01-16 03:00:00,0.0,,-999.0,2.6,53.72,99.04,1.47,308.7,17.68
2023-01-16 04:00:00,0.0,,-999.0,2.08,55.98,99.05,1.42,308.7,23.34
2023-01-16 05:00:00,0.0,,-999.0,1.65,57.31,99.12,1.41,305.5,29.0
2023-01-16 06:00:00,0.0,,-999.0,1.36,57.86,99.2,1.38,302.0,34.66
2023-01-16 07:00:00,98.12,,0.47,4.36,48.32,99.28,1.98,299.7,40.45
2023-01-16 08:00:00,285.83,,0.62,7.45,36.88,99.34,2.65,294.3,31.48
2023-01-16 09:00:00,467.83,,0.69,10.92,32.62,99.41,2.13,283.3,22.43
2023-01-16 10:00:00,607.17,,0.74,15.73,24.36,99.41,2.95,304.5,24.5
2023-01-16 11:00:00,648.88,,0.72,17.74,21.74,99.33,3.13,306.7,0.55
2023-01-16 12:00:00,647.67,,0.72,18.59,20.89,99.23,3.16,307.4,18.46
2023-01-16 13:00:00,579.72,,0.7,18.92,20.3,99.16,3.18,309.1,0.55
2023-01-16 14:00:00,441.67,,0.66,18.53,20.79,99.12,3.04,312.1,11.15
2023-01-16 15:00:00,258.25,,0.56,17.38,26.42,99.09,2.26,314.8,20.9
2023-01-16 16:00:00,83.5,,0.41,13.14,44.67,99.1,1.15,312.9,27.89
2023-01-16 17:00:00,0.0,,-999.0,10.24,46.13,99.14,1.34,309.9,24.75
2023-01-16 18:00:00,0.0,,-999.0,9.25,47.16,99.22,1.36,307.0,18.58
2023-01-16 19:00:00,0.0,,-999.0,8.36,48.24,99.28,1.38,305.5,12.4
2023-01-16 20:00:00,0.0,,-999.0,7.51,49.29,99.31,1.39,305.6,6.23
2023-01-16 21:00:00,0.0,,-999.0,6.64,50.85,99.3,1.41,307.0,0.07
2023-01-16 22:00:00,0.0,,-999.0,5.82,52.77,99.28,1.46,309.2,1.66
2023-01-16 23:00:00,0.0,,-999.0,5.14,54.41,99.25,1.54,312.4,2.21
2023-01-17 00:00:00,0.0,,-999.0,4.55,56.29,99.21,1.61,317.8,0.09
2023-01-17 01:00:00,0.0,,-999.0,3.99,57.93,99.15,1.65,323.1,0.1
2023-01-17 02:00:00,0.0,,-999.0,3.41,59.51,99.11,1.65,325.3,0.11
2023-01-17 03:00:00,0.0,,-999.0,2.84,60.26,99.09,1.62,323.6,2.76
2023-01-17 04:00:00,0.0,,-999.0,2.27,60.77,99.1,1.54,318.7,3.87
2023-01-17 05:00:00,0.0,,-999.0,1.76,60.99,99.13,1.49,313.6,7.12
2023-01-17 06:00:00,0.0,,-999.0,1.42,60.89,99.19,1.47,306.4,9.02
2023-01-17 07:00:00,100.25,,0.48,4.55,50.31,99.25,2.2,299.1,10.73
2023-01-17 08:00:00,292.98,,0.63,7.7,39.73,99.32,2.83,291.6,7.27
2023-01-17 09:00:00,475.27,,0.7,11.3,35.01,99.38,2.31,281.0,3.62
2023-01-17 10:00:00,611.22,,0.74,16.3,23.66,99.4,3.03,297.3,0.0
2023-01-17 11:00:00,625.78,,0.69,18.66,16.6,99.34,3.75,302.5,9.22
2023-01-17 12:00:00,630.83,,0.7,19.25,15.99,99.25,3.68,300.2,4.89
2023-01-17 13:00:00,568.92,,0.69,19.32,16.05,99.17,3.58,300.4,1.03
2023-01-17 14:00:00,440.38,,0.65,18.73,16.94,99.14,3.48,301.1,2.71
2023-01-17 15:00:00,266.55,,0.57,17.31,23.1,99.14,2.51,303.6,4.39
2023-01-17 16:00:00,90.28,,0.43,12.82,40.28,99.14,1.28,305.8,4.24
2023-01-17 17:00:00,0.0,,-999.0,9.64,43.27,99.18,1.38,307.9,4.86
2023-01-17 18:00:00,0.0,,-999.0,8.64,44.19,99.24,1.39,308.9,3.65
2023-01-17 19:00:00,0.0,,-999.0,7.73,44.92,99.29,1.39,307.7,2.43
2023-01-17 20:00:00,0.0,,-999.0,6.92,45.43,99.34,1.4,306.3,1.22
2023-01-17 21:00:00,0.0,,-999.0,6.15,46.07,99.37,1.4,306.9,0.0
2023-01-17 22:00:00,0.0,,-999.0,5.61,46.08,99.37,1.39,306.8,0.26
2023-01-17 23:00:00,0.0,,-999.0,4.74,47.66,99.38,1.39,307.7,0.52
2023-01-18 00:00:00,0.0,,-999.0,3.99,49.06,99.39,1.38,309.7,0.78
2023-01-18 01:00:00,0.0,,-999.0,3.45,49.53,99.37,1.35,312.9,1.04
2023-01-18 02:00:00,0.0,,-999.0,2.88,50.29,99.34,1.36,318.0,1.31
2023-01-18 03:00:00,0.0,,-999.0,2.38,50.78,99.32,1.38,319.4,76.79
2023-01-18 04:00:00,0.0,,-999.0,2.0,50.82,99.32,1.37,321.2,65.38
2023-01-18 05:00:00,0.0,,-999.0,1.71,50.98,99.35,1.34,324.4,21.65
2023-01-18 06:00:00,0.0,,-999.0,1.57,51.06,99.4,1.31,324.6,10.98
2023-01-18 07:00:00,97.62,,0.46,4.5,48.52,99.49,1.31,321.8,4.42
2023-01-18 08:00:00,288.6,,0.62,8.16,32.13,99.57,2.13,313.7,3.51
2023-01-18 09:00:00,467.45,,0.69,11.39,29.44,99.66,1.57,293.3,2.6
2023-01-18 10:00:00,599.5,,0.72,16.21,20.92,99.68,2.07,302.8,1.69
2023-01-18 11:00:00,621.67,,0.69,18.15,17.88,99.62,2.2,298.8,1.13
2023-01-18 12:00:00,624.28,,0.69,17.82,18.47,99.53,2.14,298.7,0.56
2023-01-18 13:00:00,558.22,,0.67,17.72,18.73,99.46,2.1,296.9,0.0
2023-01-18 14:00:00,430.98,,0.63,17.83,18.75,99.4,2.11,296.4,0.55
2023-01-18 15:00:00,260.33,,0.56,16.78,23.53,99.36,1.5,296.9,0.74
2023-01-18 16:00:00,88.9,,0.41,13.52,39.06,99.33,0.92,295.7,0.92
2023-01-18 17:00:00,0.0,,-999.0,11.61,33.82,99.36,1.13,292.9,1.1
2023-01-18 18:00:00,0.0,,-999.0,10.86,33.86,99.43,1.14,296.6,3.59
2023-01-18 19:00:00,0.0,,-999.0,10.25,34.14,99.49,1.14,309.0,5.86
2023-01-18 20:00:00,0.0,,-999.0,9.18,37.52,99.53,1.24,322.9,2.21
2023-01-18 21:00:00,0.0,,-999.0,7.78,42.17,99.56,1.35,333.1,13.52
2023-01-18 22:00:00,0.0,,-999.0,6.46,47.98,99.55,1.36,338.0,35.22
2023-01-18 23:00:00,0.0,,-999.0,5.79,52.31,99.5,1.31,340.9,51.83
2023-01-19 00:00:00,0.0,,-999.0,5.46,55.26,99.44,1.27,343.1,64.43
2023-01-19 01:00:00,0.0,,-999.0,4.75,58.77,99.39,1.29,337.6,64.0
2023-01-19 02:00:00,0.0,,-999.0,4.28,61.49,99.36,1.27,332.4,74.86
2023-01-19 03:00:00,0.0,,-999.0,3.89,64.37,99.34,1.26,330.0,79.84
2023-01-19 04:00:00,0.0,,-999.0,3.72,66.55,99.35,1.23,328.0,98.16
2023-01-19 05:00:00,0.0,,-999.0,4.04,67.06,99.41,1.14,323.2,84.28
2023-01-19 06:00:00,0.0,,-999.0,4.49,66.54,99.5,1.04,317.7,76.43
2023-01-19 07:00:00,79.65,,0.38,6.51,63.46,99.57,0.9,311.8,61.83
2023-01-19 08:00:00,243.18,,0.52,9.13,50.22,99.63,1.59,297.7,42.51
2023-01-19 09:00:00,416.95,,0.61,11.74,44.52,99.68,1.3,273.5,33.64
2023-01-19 10:00:00,553.03,,0.66,15.66,34.49,99.67,1.24,254.1,19.64
2023-01-19 11:00:00,574.78,,0.63,18.03,27.03,99.6,1.2,252.5,22.27
2023-01-19 12:00:00,567.1,,0.62,18.91,24.83,99.49,1.1,261.1,28.62
2023-01-19 13:00:00,517.7,,0.62,19.09,24.6,99.4,0.94,281.1,35.49
2023-01-19 14:00:00,371.65,,0.54,19.24,24.99,99.33,0.76,305.4,52.93
2023-01-19 15:00:00,223.3,,0.47,18.54,31.01,99.3,0.6,323.1,90.29
2023-01-19 16:00:00,76.95,,0.35,16.74,38.15,99.28,0.51,348.7,91.16
2023-01-19 17:00:00,0.0,,-999.0,15.74,32.59,99.29,0.65,26.6,99.55
2023-01-19 18:00:00,0.0,,-999.0,15.08,33.26,99.31,0.72,71.3,99.59
2023-01-19 19:00:00,0.0,,-999.0,13.55,37.35,99.33,0.79,111.4,100.0
2023-01-19 20:00:00,0.0,,-999.0,12.55,39.89,99.36,0.9,140.8,100.0
2023-01-19 21:00:00,0.0,,-999.0,12.7,39.19,99.4,0.88,168.2,99.91
2023-01-19 22:00:00,0.0,,-999.0,13.68,35.52,99.35,0.4,130.9,100.0
2023-01-19 23:00:00,0.0,,-999.0,13.33,35.48,99.27,0.48,41.6,99.98
2023-01-20 00:00:00,0.0,,-999.0,12.14,38.56,99.22,0.75,17.9,100.0
2023-01-20 01:00:00,0.0,,-999.0,10.09,45.46,99.2,0.93,5.5,100.0
2023-01-20 02:00:00,0.0,,-999.0,8.42,53.6,99.18,1.26,8.6,100.0
2023-01-20 03:00:00,0.0,,-999.0,6.46,63.74,99.16,1.43,15.0,99.93
2023-01-20 04:00:00,0.0,,-999.0,5.82,72.29,99.16,1.61,18.4,99.66
2023-01-20 05:00:00,0.0,,-999.0,5.4,82.44,99.22,1.65,18.3,87.16
2023-01-20 06:00:00,0.0,,-999.0,4.91,93.61,99.31,1.54,14.7,35.03
2023-01-20 07:00:00,69.43,,0.32,7.12,87.02,99.41,2.13,8.6,35.39
2023-01-20 08:00:00,221.23,,0.47,9.79,76.71,99.47,2.4,3.1,16.63
2023-01-20 09:00:00,362.67,,0.53,13.54,60.91,99.51,1.59,1.4,20.49
2023-01-20 10:00:00,481.48,,0.58,18.49,35.87,99.47,1.16,61.7,21.9
2023-01-20 11:00:00,467.4,,0.51,20.48,29.22,99.36,0.94,102.9,27.46
2023-01-20 12:00:00,504.73,,0.55,21.54,26.48,99.22,0.77,122.9,17.96
2023-01-20 13:00:00,408.8,,0.49,22.04,25.47,99.12,0.61,132.3,31.43
2023-01-20 14:00:00,325.23,,0.47,21.82,25.98,99.06,0.44,143.4,29.81
2023-01-20 15:00:00,180.35,,0.38,21.01,29.53,99.06,0.22,174.8,51.45
2023-01-20 16:00:00,50.28,,0.22,19.22,35.91,99.07,0.31,240.9,72.34
2023-01-20 17:00:00,0.0,,-999.0,17.43,35.82,99.11,0.62,284.0,15.83
2023-01-20 18:00:00,0.0,,-999.0,15.34,43.5,99.19,1.05,318.1,20.3
2023-01-20 19:00:00,0.0,,-999.0,12.83,54.87,99.27,1.47,338.8,41.12
2023-01-20 20:00:00,0.0,,-999.0,10.86,66.8,99.32,1.54,350.3,13.11
2023-01-20 21:00:00,0.0,,-999.0,9.81,76.65,99.35,1.66,353.8,2.87
2023-01-20 22:00:00,0.0,,-999.0,9.1,83.0,99.34,1.81,355.9,1.99
2023-01-20 23:00:00,0.0,,-999.0,8.51,87.22,99.32,1.78,0.0,1.1
2023-01-21 00:00:00,0.0,,-999.0,7.98,90.84,99.3,1.61,4.3,1.17
2023-01-21 01:00:00,0.0,,-999.0,7.52,94.17,99.27,1.44,6.8,1.24
2023-01-21 02:00:00,0.0,,-999.0,7.14,96.79,99.25,1.27,8.1,1.1
2023-01-21 03:00:00,0.0,,-999.0,6.87,98.24,99.21,1.18,10.7,4.42
2023-01-21 04:00:00,0.0,,-999.0,6.74,98.3,99.19,1.13,14.9,9.37
2023-01-21 05:00:00,0.0,,-999.0,7.05,95.01,99.24,1.13,20.2,11.58
2023-01-21 06:00:00,0.0,,-999.0,7.83,88.94,99.31,1.01,24.5,7.73
2023-01-21 07:00:00,61.35,,0.28,9.66,78.77,99.38,0.58,19.1,85.04
2023-01-21 08:00:00,177.68,,0.38,11.97,68.49,99.45,0.53,341.2,78.24
2023-01-21 09:00:00,344.62,,0.5,15.08,56.78,99.49,0.39,299.2,0.0
2023-01-21 10:00:00,461.02,,0.55,19.96,35.38,99.46,0.48,203.4,3.87
2023-01-21 11:00:00,385.58,,0.42,21.47,30.9,99.35,0.68,210.0,65.84
2023-01-21 12:00:00,473.85,,0.51,22.18,29.56,99.23,0.8,221.5,26.85
2023-01-21 13:00:00,411.2,,0.49,22.4,29.19,99.13,0.87,231.5,13.84
2023-01-21 14:00:00,287.35,,0.41,22.09,29.78,99.06,0.91,237.5,0.55
2023-01-21 15:00:00,183.32,,0.38,21.16,34.23,99.03,0.78,238.2,0.55
2023-01-21 16:00:00,53.1,,0.23,18.86,42.08,99.03,0.62,237.6,25.43
2023-01-21 17:00:00,0.0,,-999.0,17.74,39.39,99.04,0.71,239.5,22.12
2023-01-21 18:00:00,0.0,,-999.0,17.04,40.86,99.09,0.63,245.5,17.78
2023-01-21 19:00:00,0.0,,-999.0,16.37,42.23,99.12,0.52,263.4,13.43
2023-01-21 20:00:00,0.0,,-999.0,15.66,43.4,99.14,0.55,303.1,9.08
2023-01-21 21:00:00,0.0,,-999.0,14.42,46.04,99.14,0.79,336.0,4.73
2023-01-21 22:00:00,0.0,,-999.0,12.48,53.0,99.12,1.08,353.1,0.39
2023-01-21 23:00:00,0.0,,-999.0,10.61,61.2,99.08,1.26,1.4,1.1
2023-01-22 00:00:00,0.0,,-999.0,9.26,68.34,99.07,1.24,7.4,7.12
2023-01-22 01:00:00,0.0,,-999.0,8.6,72.72,99.04,1.23,13.6,1.1
2023-01-22 02:00:00,0.0,,-999.0,8.24,75.36,99.01,1.21,18.3,18.81
2023-01-22 03:00:00,0.0,,-999.0,8.09,76.56,98.99,1.19,22.7,8.26
2023-01-22 04:00:00,0.0,,-999.0,8.3,75.63,99.01,1.19,26.6,20.95
2023-01-22 05:00:00,0.0,,-999.0,8.74,73.03,99.06,1.17,32.7,25.9
2023-01-22 06:00:00,0.0,,-999.0,9.19,70.35,99.14,1.06,41.2,34.68
2023-01-22 07:00:00,51.9,,0.24,10.71,65.55,99.22,0.74,47.2,98.27
2023-01-22 08:00:00,156.93,,0.33,13.17,57.87,99.29,0.8,54.1,90.37
2023-01-22 09:00:00,281.0,,0.41,15.73,49.95,99.34,0.6,63.4,90.25
2023-01-22 10:00:00,403.58,,0.48,20.45,35.01,99.32,1.29,113.4,37.06
2023-01-22 11:00:00,451.73,,0.49,22.51,30.08,99.24,1.34,123.5,4.44
2023-01-22 12:00:00,425.17,,0.46,23.24,29.3,99.14,1.17,122.5,51.07
2023-01-22 13:00:00,382.95,,0.45,23.47,29.26,99.07,1.03,115.3,41.88
2023-01-22 14:00:00,272.3,,0.39,23.15,30.04,99.03,0.89,102.3,23.23
2023-01-22 15:00:00,159.62,,0.33,22.21,36.05,99.01,0.63,86.4,27.76
2023-01-22 16:00:00,53.3,,0.23,20.03,43.1,99.03,0.63,65.5,51.77
2023-01-22 17:00:00,0.0,,-999.0,18.14,42.75,99.06,0.76,52.5,19.07
2023-01-22 18:00:00,0.0,,-999.0,17.41,43.67,99.12,0.92,44.1,7.47
2023-01-22 19:00:00,0.0,,-999.0,16.61,45.13,99.16,1.04,39.5,8.6
2023-01-22 20:00:00,0.0,,-999.0,15.87,46.61,99.19,1.06,38.5,24.48
2023-01-22 21:00:00,0.0,,-999.0,15.06,48.37,99.2,1.09,37.9,16.46
2023-01-22 22:00:00,0.0,,-999.0,13.76,52.01,99.19,1.2,34.1,9.5
2023-01-22 23:00:00,0.0,,-999.0,12.16,57.52,99.18,1.25,29.6,1.66
2023-01-23 00:00:00,0.0,,-999.0,10.9,62.14,99.16,1.32,28.5,3.31
2023-01-23 01:00:00,0.0,,-999.0,10.16,64.89,99.14,1.46,29.5,3.31
2023-01-23 02:00:00,0.0,,-999.0,9.51,67.77,99.11,1.51,32.3,19.92
2023-01-23 03:00:00,0.0,,-999.0,8.9,70.59,99.09,1.41,36.6,6.98
2023-01-23 04:00:00,0.0,,-999.0,8.42,72.63,99.07,1.23,41.7,7.02
2023-01-23 05:00:00,0.0,,-999.0,8.2,72.88,99.12,1.11,48.7,1.1
2023-01-23 06:00:00,0.0,,-999.0,8.63,69.7,99.18,1.07,59.1,0.55
2023-01-23 07:00:00,53.03,,0.24,10.81,65.14,99.25,0.7,76.0,67.53
2023-01-23 08:00:00,169.77,,0.36,13.26,53.08,99.34,0.6,104.5,6.83
2023-01-23 09:00:00,288.8,,0.42,16.11,46.52,99.39,0.29,123.7,2.76
2023-01-23 10:00:00,420.38,,0.5,21.39,34.53,99.33,1.93,128.5,13.97
2023-01-23 11:00:00,500.08,,0.54,23.48,32.12,99.19,2.55,128.8,3.86
2023-01-23 12:00:00,489.33,,0.53,24.41,30.74,99.04,2.62,126.5,2.21
2023-01-23 13:00:00,415.3,,0.49,24.78,29.73,98.92,2.64,130.1,42.68
2023-01-23 14:00:00,289.2,,0.41,24.08,31.09,98.85,2.45,139.0,88.37
2023-01-23 15:00:00,168.88,,0.34,22.26,43.42,98.8,1.16,149.9,87.2
2023-01-23 16:00:00,55.3,,0.23,19.57,53.02,98.78,0.91,170.5,90.86
2023-01-23 17:00:00,0.0,,-999.0,18.16,51.42,98.8,1.1,186.3,11.35
2023-01-23 18:00:00,0.0,,-999.0,17.71,52.22,98.84,1.08,196.1,7.09
2023-01-23 19:00:00,0.0,,-999.0,17.34,51.64,98.87,1.05,204.1,24.09
2023-01-23 20:00:00,0.0,,-999.0,17.02,51.65,98.89,0.94,205.2,55.05
2023-01-23 21:00:00,0.0,,-999.0,16.63,53.62,98.91,0.77,198.9,86.25
2023-01-23 22:00:00,0.0,,-999.0,17.08,52.03,98.91,0.64,187.1,99.74
2023-01-23 23:00:00,0.0,,-999.0,16.98,52.36,98.9,0.49,157.1,97.05
2023-01-24 00:00:00,0.0,,-999.0,16.43,54.72,98.89,0.55,106.8,99.79
2023-01-24 01:00:00,0.0,,-999.0,15.06,61.21,98.88,0.78,89.3,81.84
2023-01-24 02:00:00,0.0,,-999.0,14.29,66.44,98.86,0.98,90.6,95.27
2023-01-24 03:00:00,0.0,,-999.0,13.28,74.55,98.84,0.98,98.2,96.37
2023-01-24 04:00:00,0.0,,-999.0,12.84,79.61,98.86,1.08,108.9,99.32
2023-01-24 05:00:00,0.0,,-999.0,12.67,83.02,98.91,1.38,114.9,87.32
2023-01-24 06:00:00,0.0,,-999.0,12.59,86.54,98.98,1.82,116.4,55.03
2023-01-24 07:00:00,40.6,,0.18,13.07,88.22,99.05,2.75,114.5,77.85
2023-01-24 08:00:00,101.0,,0.21,13.73,89.49,99.13,3.24,111.6,97.68
2023-01-24 09:00:00,171.7,,0.25,14.82,88.22,99.2,3.39,107.7,96.47
2023-01-24 10:00:00,234.68,,0.28,16.21,83.42,99.19,3.73,107.2,99.4
2023-01-24 11:00:00,245.5,,0.26,18.27,74.81,99.11,4.03,114.3,97.52
2023-01-24 12:00:00,215.05,,0.23,20.77,65.36,98.97,4.17,124.8,97.11
2023-01-24 13:00:00,172.32,,0.2,22.11,60.49,98.85,4.43,134.5,91.59
2023-01-24 14:00:00,131.65,,0.19,22.22,60.21,98.77,4.57,141.0,97.98
2023-01-24 15:00:00,75.78,,0.15,21.24,64.47,98.73,4.07,142.5,99.43
2023-01-24 16:00:00,37.62,,0.16,19.25,73.9,98.74,2.7,138.2,67.66
2023-01-24 17:00:00,1.35,,0.1,17.08,84.17,98.79,2.08,132.3,90.97
2023-01-24 18:00:00,0.0,,-999.0,15.87,90.46,98.87,2.01,127.1,87.65
2023-01-24 19:00:00,0.0,,-999.0,14.99,95.12,98.92,1.81,122.1,79.94
2023-01-24 20:00:00,0.0,,-999.0,14.38,98.11,98.95,1.78,122.6,80.72
2023-01-24 21:00:00,0.0,,-999.0,14.03,99.68,98.96,1.86,126.9,78.29
2023-01-24 22:00:00,0.0,,-999.0,13.45,100.0,98.94,1.68,130.4,21.17
2023-01-24 23:00:00,0.0,,-999.0,12.77,100.0,98.92,1.45,131.6,33.46
2023-01-25 00:00:00,0.0,,-999.0,12.22,100.0,98.92,1.28,133.4,33.05
2023-01-25 01:00:00,0.0,,-999.0,11.8,100.0,98.93,1.2,136.3,61.59
2023-01-25 02:00:00,0.0,,-999.0,11.47,100.0,98.93,1.13,137.5,13.66
2023-01-25 03:00:00,0.0,,-999.0,11.21,100.0,98.93,1.05,137.3,10.97
2023-01-25 04:00:00,0.0,,-999.0,11.11,100.0,98.94,1.03,136.6,20.32
2023-01-25 05:00:00,0.0,,-999.0,11.03,100.0,99.0,1.04,135.4,20.38
2023-01-25 06:00:00,0.0,,-999.0,10.86,100.0,99.07,1.03,134.2,56.83
2023-01-25 07:00:00,35.95,,0.16,12.82,98.17,99.14,1.04,133.8,70.14
2023-01-25 08:00:00,82.88,,0.17,14.95,92.32,99.22,1.82,130.8,95.5
2023-01-25 09:00:00,143.93,,0.21,17.05,84.28,99.3,2.19,131.5,94.74
2023-01-25 10:00:00,141.35,,0.17,19.32,71.8,99.29,2.44,138.0,100.0
2023-01-25 11:00:00,141.95,,0.15,21.07,62.68,99.21,2.39,144.7,100.0
2023-01-25 12:00:00,136.12,,0.15,21.84,58.65,99.1,2.14,149.7,98.61
2023-01-25 13:00:00,127.85,,0.15,21.94,57.09,98.99,1.78,152.1,100.0
2023-01-25 14:00:00,82.53,,0.12,21.66,56.83,98.93,1.34,156.3,100.0
2023-01-25 15:00:00,46.4,,0.09,21.06,58.45,98.92,0.8,157.9,99.45
2023-01-25 16:00:00,39.6,,0.17,20.1,65.57,98.95,0.18,73.6,62.2
2023-01-25 17:00:00,1.88,,0.12,18.93,66.82,99.0,0.53,17.4,96.05
2023-01-25 18:00:00,0.0,,-999.0,17.95,71.58,99.09,0.73,10.2,93.84
2023-01-25 19:00:00,0.0,,-999.0,16.99,76.2,99.18,0.78,3.7,90.0
